Iter   f          |gradf|    alpha     
549    1.05e-01   7.72e-01   1.97e-03  
550    1.04e-01   7.71e-01   3.93e-03  
551    1.02e-01   7.70e-01   7.84e-03  
552    9.74e-02   8.62e-01   7.62e-03  
553    9.65e-02   2.79e+00   1.20e-03  
554    9.24e-02   9.25e-01   1.07e-03  
555    9.17e-02   7.55e-01   1.75e-03  
556    9.07e-02   7.53e-01   3.49e-03  
557    8.87e-02   7.53e-01   6.96e-03  
558    8.49e-02   8.43e-01   6.75e-03  
559    8.36e-02   2.39e+00   1.74e-03  
560    8.15e-02   1.83e+00   7.45e-04  
561    7.98e-02   8.53e-01   1.02e-03  
562    7.91e-02   7.37e-01   1.78e-03  
563    7.82e-02   7.36e-01   3.57e-03  
564    7.62e-02   7.34e-01   7.12e-03  
565    7.24e-02   7.40e-01   1.41e-02  
566    6.65e-02   1.86e+00   1.36e-03  
567    6.45e-02   9.52e-01   1.14e-03  
568    6.37e-02   7.22e-01   1.72e-03  
569    6.28e-02   7.18e-01   3.39e-03  
570    6.11e-02   7.29e-01   6.68e-03  
571    5.81e-02   1.13e+00   2.83e-03  
572    5.76e-02   1.75e+00   8.07e-04  
573    5.59e-02   7.70e-01   1.07e-03  
574    5.54e-02   7.05e-01   1.95e-03  
575    5.44e-02   7.03e-01   3.89e-03  
576    5.25e-02   7.03e-01   7.76e-03  
577    4.88e-02   7.98e-01   7.52e-03  
